Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-12-16,1938.115966796875,1946.545529600623,1895.7859364580263,1910.0933661249558,5574177
2019-12-17,1972.9283447265625,1976.6191719099852,1931.0539535625903,1937.8887363146996,6059673
2019-12-18,1975.4793701171875,2008.0128804639664,1962.0376352726582,1981.175020475039,8251081
2019-12-19,2031.3427734375,2038.1319455708965,1975.2975623252216,1986.461039335391,6251505
2019-12-20,2025.73828125,2047.4273685345504,2012.3877619742475,2023.0955877200631,5548338
2019-12-23,2033.757568359375,2043.098436545861,2013.9823114277003,2013.9823114277003,2247329
2019-12-24,2019.0855712890625,2044.5564778795901,2015.0300898172968,2040.409999484303,1805896
2019-12-26,2006.6463623046875,2031.297186930485,2000.4950585757595,2019.8146643085963,1880367
2019-12-27,2003.5025634765625,2028.9278652124956,1982.998216113259,2012.1599545855129,2720261
2019-12-30,1989.5592041015625,2027.6517626110344,1984.0003821992586,2011.2482876775518,2288830
2019-12-31,1969.9661865234375,2002.1352683316388,1966.0931437877027,1994.8448349467262,1909289
2020-01-01,1975.3428955078125,1990.196974644657,1962.9490705063586,1975.7073281605317,1354908
2020-01-02,1966.275146484375,1986.5972718340438,1958.5746715555108,1986.5972718340438,2380752
2020-01-03,2005.46142578125,2025.829162904868,1972.0622170607892,1972.0622170607892,4655761
2020-01-06,2005.279296875,2028.5175541428284,1993.8423845851264,2009.4257755122214,3023209
2020-01-07,2010.2005615234375,2018.2198609050702,1990.1062583869677,2005.3249948091689,2429317
2020-01-08,2055.21826171875,2059.546955541237,2006.736935404158,2009.4252375966494,5197454
2020-01-09,2017.9466552734375,2052.211561586552,2013.9823927908094,2049.2954324834086,3734173
2020-01-10,2017.2178955078125,2035.8540259571812,2012.1601115995775,2030.386199566965,1915807
2020-01-13,1996.0751953125,2022.1383613119426,1990.9261932148852,2021.1360602079478,2843893
2020-01-14,2011.15673828125,2032.0257336809811,2000.3123095157655,2000.3123095157655,2948452
2020-01-15,2029.3829345703125,2033.1193702335895,1999.5833361242203,2016.7158970537578,2620681
2020-01-16,2040.2281494140625,2049.5234089502596,2018.5390621719987,2029.4291042629593,3117214
2020-01-17,2022.275146484375,2053.6695302375297,2016.7161021247307,2042.0047925151334,3281059
2020-01-20,1977.849365234375,2043.3264453245981,1964.9542759709805,2000.2217076828283,5817599
2020-01-21,1978.4869384765625,1992.6121529380805,1966.6399844120633,1977.4844149073274,1902980
2020-01-22,2011.15673828125,2013.9818697174678,1980.901489532082,1987.55405332751,1773686
2020-01-23,2001.15576171875,2025.6342177866582,1994.5338033920887,2018.3729425647066,2069866
2020-01-24,1994.2596435546875,2001.1556581916007,1982.0205276497043,2001.1556581916007,1319430
2020-01-27,1981.33544921875,2003.439043145775,1977.4536118744238,2000.01389254784,1549101
2020-01-28,1994.579833984375,1998.2790420985045,1965.5802187678878,1985.6744403352177,1743024
2020-01-29,1967.955078125,1997.5025837488631,1963.75346987652,1995.721549618696,2306761
2020-01-30,1952.6561279296875,1977.4541356301975,1940.9191862421108,1972.8872669566867,2098567
2020-01-31,1898.9493408203125,1958.5926787705444,1892.1447524098749,1954.0713012640713,3287223
2020-02-03,1920.367919921875,2004.5809179950413,1911.8735011712267,1965.5799113778241,4728073
2020-02-04,1925.1630859375,1951.605205418362,1905.845324692869,1944.572273733098,3509339
2020-02-05,1960.60205078125,1969.872703175891,1922.0120180490849,1931.7850704977293,2439322
2020-02-06,1943.978515625,1985.8565554630322,1932.2415773294904,1959.1860947160278,2640065
2020-02-07,1951.4683837890625,1964.6665875356475,1935.4386327234017,1953.7061044810553,2083442
2020-02-10,1974.6680908203125,1979.280672287602,1935.4387376914763,1955.4415311543144,2383032
2020-02-11,1966.8585205078125,1986.4048483436673,1961.5611322918687,1975.6269958162545,1335820
2020-02-12,1982.70556640625,1995.7211390522427,1963.7530658866463,1964.7578659541978,1620407
2020-02-13,2002.0692138671875,2006.6817951361666,1982.9340815842593,1984.715115502332,1645948
2020-02-14,1994.9906005859375,2020.3824316214539,1982.9341134946546,1998.4614649130835,1500115
2020-02-17,2012.390625,2024.94951350278,2000.4710534953997,2006.636326033128,1774724
2020-02-18,2023.806640625,2028.6018498603746,1996.6795015488954,2009.3752996611915,2486223
2020-02-19,2006.0882568359375,2036.8231902181465,2000.7449319160762,2023.8076160205642,1760463
2020-02-20,1969.9644775390625,2022.5746698463593,1964.8952088110902,2013.5323592441828,2317278
2020-02-24,1932.10546875,1990.1959119940698,1924.2046511281476,1969.2340266702859,3092877
2020-02-25,1969.3702392578125,1988.094396544326,1928.1315137478075,1932.2416946155788,2674567
2020-02-26,1939.6400146484375,1976.4487875622558,1929.9124532748247,1967.4064792913898,2686842
2020-02-27,1923.1080322265625,1936.3062355815446,1905.479877905151,1936.3062355815446,2349001
2020-02-28,1826.88427734375,1890.226715903696,1817.6135127559096,1888.8566554669453,4298076
2020-03-02,1827.9346923828125,1876.0237248600076,1813.6859745420684,1858.7153391502716,2667076
2020-03-03,1859.8109130859375,1881.5492450788495,1837.7073209216724,1845.014308281202,2757585
2020-03-04,1902.739990234375,1913.015444051516,1849.5816870853569,1877.896270937034,3237002
2020-03-05,1940.964599609375,1961.6981355850419,1903.516282273099,1905.0232595058458,3937056
2020-03-06,1933.1094970703125,1939.6857423441909,1892.144825203037,1916.2577988711244,2595027
2020-03-09,1801.4923095703125,1899.7255685493592,1767.3778295776244,1895.2501273248427,4940975
2020-03-11,1784.45751953125,1815.1469541518095,1753.6768813680474,1765.5507352523102,6796449
2020-03-12,1616.5338134765625,1743.0817366785523,1606.0300198717819,1739.0628716088734,8728786
2020-03-13,1649.826904296875,1662.3400789743473,1375.586459949596,1541.6834394974042,8029720
2020-03-16,1549.447021484375,1682.662540821128,1530.6771491135617,1602.9706929792806,7844271
2020-03-17,1514.3734130859375,1581.0496851940638,1482.542365755396,1580.1363116035416,5713248
2020-03-18,1511.085205078125,1565.111272204034,1486.743777966914,1531.5447946489523,7258778
2020-03-19,1505.51904296875,1550.6933329169992,1423.0828456351928,1434.9974106033574,5135111
2020-03-20,1653.7384033203125,1719.567809824438,1496.916440120043,1499.6765810667916,8547498
2020-03-23,1536.2025146484375,1610.0823376966325,1488.4061153192727,1490.4762211820255,7003490
2020-03-24,1566.9783935546875,1628.4835257222783,1502.299031196454,1520.8840518141296,6350865
2020-03-25,1610.3583984375,1665.2851624630766,1545.6790458220821,1564.0799868437737,2765520
2020-03-26,1647.75830078125,1685.5723262551012,1584.8271692966468,1685.1582376758595,4556067
2020-03-27,1678.6256103515625,1702.0868068788109,1610.4501558462293,1674.4853991996952,4331250
2020-03-30,1636.3035888671875,1752.6895343221772,1622.548931146677,1624.8030013716352,8513547
2020-03-31,1680.09814453125,1706.6875306788484,1637.6839917026145,1690.4947226611816,3927593
2020-04-01,1572.13037109375,1688.0562975065152,1565.9200536073517,1679.9139037086568,4941878
2020-04-03,1521.94189453125,1600.8819820169513,1518.0777415677985,1600.8819820169513,5735369
2020-04-07,1633.26708984375,1643.0656110582408,1568.6798472168146,1573.2800813728757,5427577
2020-04-08,1569.0941162109375,1661.6048872790197,1564.9999519721,1619.2827251445597,6285615
2020-04-09,1624.941162109375,1636.5797800568612,1592.7854494887501,1610.496355662184,5307397
2020-04-13,1618.5927734375,1644.124079086436,1606.4021500195395,1620.2028557757212,2990438
2020-04-15,1596.419677734375,1667.125271794016,1589.6573543092175,1642.2840011878138,4761399
2020-04-16,1578.8466796875,1623.7909526178507,1541.1247531554664,1573.2343032087856,6245533
2020-04-17,1661.7889404296875,1703.8810930594843,1612.8424821865333,1656.084693631352,9895823
2020-04-20,1673.2437744140625,1683.686287120728,1658.3849904563456,1683.686287120728,3244282
2020-04-21,1598.7198486328125,1651.1164854917492,1589.5653126997213,1623.8831140858806,5122541
2020-04-22,1628.0230712890625,1646.8840336860253,1581.698730010313,1598.7195985148892,3829836
2020-04-23,1728.078125,1748.089145481166,1620.0645942855544,1637.6835152402502,5934366
2020-04-24,1673.1517333984375,1703.881217328668,1663.2612268679059,1693.5306872385768,2987102
2020-04-27,1689.758056640625,1725.0878788617963,1679.0855354254818,1685.801922491347,3374741
2020-04-28,1710.413818359375,1718.6481960016908,1686.078502159269,1715.88805435929,2678505
2020-04-29,1753.2874755859375,1759.6358219409472,1702.1328881282109,1724.1679674410843,4241510
2020-04-30,1853.3887939453125,1869.5356651109714,1786.9153924668344,1821.6932169880527,5915544
2020-05-04,1776.104736328125,1808.8124530249497,1760.6480136783598,1808.8124530249497,3729348
2020-05-05,1778.2210693359375,1818.933154353718,1772.9307984014235,1798.784099984525,2905528
2020-05-06,1751.401611328125,1797.4959478978144,1742.201140463499,1784.7073832443325,3517431
2020-05-07,1740.4068603515625,1779.7848029891888,1732.7704256330442,1757.2896996637348,3166754
2020-05-08,1742.0172119140625,1784.4313610130482,1735.438852648034,1784.063319708782,2686530
2020-05-11,1780.567138671875,1795.3798740299392,1756.36985581789,1756.36985581789,2449841
2020-05-12,1793.6317138671875,1800.0720431808936,1757.5198673581917,1778.8189789077492,3256595
2020-05-13,1793.76953125,1834.5735903998695,1771.6884047858089,1834.5735903998695,2656665
2020-05-14,1750.251708984375,1769.3426877356637,1739.9011783360859,1757.2900922873005,2263146
2020-05-15,1741.5570068359375,1764.0981585698692,1716.0716372851957,1762.8100702944164,3173682
2020-05-18,1790.04345703125,1796.805780156272,1722.4200011601768,1754.5296645732888,3727694
2020-05-19,1792.8497314453125,1809.2265017774228,1750.849560565047,1750.849560565047,3198693
2020-05-20,1797.4039306640625,1805.9604133257835,1777.2548774006539,1794.0917836793565,2778505
2020-05-21,1831.9976806640625,1838.2540456635675,1785.9493922017432,1790.4115980286797,3400908
2020-05-22,1858.817138671875,1869.535709864237,1804.442377446474,1819.0251015401682,3663418
2020-05-26,1787.651611328125,1862.175430431356,1771.090762638518,1853.8950060865527,4575317
2020-05-27,1844.97021484375,1849.294390634,1786.0411620986329,1802.3719956477642,3482160
2020-05-28,1844.0504150390625,1852.9748268280125,1813.6888612727646,1829.5136261904186,3475681
2020-05-29,1814.6546630859375,1842.532131881177,1805.5002404352836,1823.5331390251122,7237735
2020-06-01,1881.726318359375,1895.2970129912298,1822.705274837391,1830.8937164332754,3747773
2020-06-02,1883.4744873046875,1914.6180599064307,1876.9421752039038,1895.4810348544058,2443886
2020-06-03,1888.0880126953125,1904.3284166398155,1863.9580383343075,1893.3477638531688,3699799
2020-06-04,1929.980712890625,1937.7779170721474,1888.6414056035323,1888.6414056035323,4048593
2020-06-05,1890.02587890625,1935.9327689224033,1882.6900490754751,1930.027249062933,3573289
2020-06-08,1911.71044921875,1933.1644219202517,1902.8059872206868,1917.70833406003,2957841
2020-06-09,1911.9871826171875,1933.6256590135379,1901.0986704760874,1903.7286022149656,2909439
2020-06-10,1945.851806640625,1967.3057743961174,1913.3248232693948,1916.6006354452663,5168397
2020-06-11,1907.9273681640625,1942.392232569387,1902.5294061543625,1937.7784742972508,2269513
2020-06-12,1881.9517822265625,1890.9024271863177,1855.6533631074367,1855.8378683608166,2842642
2020-06-15,1873.0933837890625,1899.945431221387,1846.3796589760375,1881.5826529471315,2399022
2020-06-16,1887.7652587890625,1913.7406260852338,1874.1084901218996,1905.4820443632311,2146528
2020-06-17,1889.6104736328125,1899.8069222615386,1870.0020052241532,1887.9494759584438,2703527
2020-06-18,1880.659912109375,1900.1299472922913,1868.756394582574,1887.026920334461,1944389
2020-06-19,1886.6578369140625,1928.550780707302,1875.0311896637502,1884.2587053609143,5681758
2020-06-22,1871.2940673828125,1893.7169763815807,1863.1739208645113,1891.6407852757902,3196138
2020-06-23,1878.075927734375,1886.1038196797276,1854.7302727770316,1870.4170462283796,4205944
2020-06-24,1884.443115234375,1904.7898313729677,1874.6619716185846,1876.8765978019214,2560937
2020-06-25,1860.359375,1900.8681905202693,1854.0385494188597,1877.799401800363,3043931
2020-06-26,1955.172119140625,1967.306211335425,1863.9118600033387,1868.571800166152,6300722
2020-06-29,1939.30078125,1963.2463651395904,1929.7504375004103,1945.1603439355101,3076341
2020-06-30,1921.3070068359375,1948.7588648357043,1914.7556061458506,1937.7782117482516,3071725
2020-07-01,1930.4422607421875,1950.6504278528087,1918.8616847202318,1919.0461899582822,2503466
2020-07-02,1990.513427734375,1997.7571175571427,1935.9327633417486,1939.6237695635632,3758699
2020-07-03,2029.7305908203125,2034.6674022943548,1993.3742656718275,1996.511531191017,4185208
2020-07-06,2088.370849609375,2094.553238714635,2034.6667650837908,2034.6667650837908,5190366
2020-07-07,2094.5537109375,2124.820007667565,2059.7198389653267,2099.25983408461,5630055
2020-07-08,2047.492919921875,2098.705620835348,2037.066009690495,2094.6456049294206,2793358
2020-07-09,2034.067138671875,2071.115517268877,2021.7944999958388,2056.812870569092,3443998
2020-07-10,2050.676513671875,2076.0521753128787,2007.906899302694,2034.897375775398,9610320
2020-07-13,2048.50830078125,2071.5309053216433,2039.2807859128661,2048.50830078125,2963503
2020-07-14,2004.17041015625,2066.040953622666,1997.7573312162,2039.2811556525644,2976738
2020-07-15,2061.334228515625,2085.418129772786,2012.6131356201495,2016.2117759086448,5569321
2020-07-16,2066.7451171875,2157.608841435703,2053.196570756705,2075.2997171803336,8582118
2020-07-17,2035.301025390625,2075.2069849433865,2025.40547996668,2068.825806565411,4509135
2020-07-20,2041.91357421875,2059.485185082527,2026.099259913268,2035.5323953249374,2952646
2020-07-21,2057.7734375,2070.3508702337413,2035.6700755491943,2062.3512572410755,2665286
2020-07-22,2026.2376708984375,2063.2768180562553,2019.9951256174515,2063.2768180562553,2861534
2020-07-23,2007.97216796875,2026.2373905227475,2000.388677685904,2026.2373905227475,2265766
2020-07-24,1995.2093505859375,2000.3884400981815,1965.3378036999902,1992.5274591731538,3665100
2020-07-27,2040.8963623046875,2048.479854305534,2000.8515416659245,2002.2387740729034,4248480
2020-07-28,2136.1064453125,2145.5858656239852,2048.479608774624,2048.479608774624,8092319
2020-07-29,2104.940185546875,2165.9321231046665,2077.1955383679083,2119.6910444730556,6090431
2020-07-30,2108.130859375,2180.729355738649,2101.425902704472,2114.049627362649,7098496
2020-07-31,2109.8876953125,2159.273299247838,2087.7382653817976,2130.00256308553,4723290
2020-08-03,2084.686279296875,2130.650088153871,2062.9992604311997,2118.257344668844,4012337
2020-08-04,2080.57080078125,2099.020943816366,2057.774042026021,2090.050220779859,2927928
2020-08-05,2089.63427734375,2127.0895498520135,2083.6229373115593,2090.096688115457,3800641
2020-08-06,2134.580810546875,2145.123686399524,2095.044687419658,2103.969125483474,4748047
2020-08-07,2122.788818359375,2152.984145724298,2115.0664696183285,2134.4877183555323,3165491
2020-08-10,2111.182373046875,2150.2097916345156,2104.939828490517,2143.736041724218,2929353
2020-08-11,2108.500244140625,2138.1871017415056,2104.523692703419,2111.3672808286583,2774423
2020-08-12,2087.645751953125,2123.7598482800972,2077.6576353201176,2116.315216374147,3415751
2020-08-13,2084.963623046875,2127.089284246532,2081.3106235638347,2102.1191056923335,2695682
2020-08-14,2073.58837890625,2109.795275107801,2065.21892519053,2105.818497609825,2270405
2020-08-17,2083.992431640625,2099.344557041952,2069.981477885088,2092.870807306581,2625630
2020-08-18,2099.113525390625,2116.916338636035,2079.2761500744664,2092.6860613502295,3493374
2020-08-19,2086.951904296875,2112.846901545614,2083.160046528012,2105.217125570539,2843005
2020-08-20,2083.48388671875,2105.4021077464135,2071.6461281788647,2087.3218050399264,2895164
2020-08-21,2079.5537109375,2100.269622180293,2072.5712634695615,2090.0965857012166,1975294
2020-08-24,2079.091064453125,2090.0500624911124,2062.3517069209265,2081.40311793622,2167966
2020-08-25,2074.051025390625,2080.848554315998,2065.6352844873027,2076.224446417518,1663419
2020-08-26,2084.0849609375,2090.003727401258,2049.8202839618198,2073.4495151639117,2618149
2020-08-27,2079.36865234375,2115.3906318194886,2073.2186794406525,2095.6456017006885,3579393
2020-08-28,2070.259033203125,2108.5465496451825,2067.0684444640333,2097.864817095633,2941136
2020-08-31,2087.55322265625,2105.0785440154377,2060.502195183575,2071.600052608262,6018154
2020-09-01,2077.47314453125,2106.7436586041813,2072.8027501746683,2098.4202639916098,3610908
2020-09-02,2094.859619140625,2098.1890673141156,2073.1263108951675,2078.074196916724,2084137
2020-09-03,2126.62646484375,2149.2845854737443,2097.4945954623286,2097.4945954623286,4654146
2020-09-04,2116.7314453125,2149.5163215705725,2092.824719776821,2103.9688637509103,5231303
2020-09-07,2152.105712890625,2167.318979967365,2111.691062325892,2116.9162129913802,4620401
2020-09-08,2171.666015625,2210.739727859074,2152.106129282788,2160.3369511310966,7453998
2020-09-09,2152.660888671875,2181.654135900636,2145.586093806475,2150.210201767265,3866535
2020-09-10,2155.89697265625,2171.9427117032296,2149.5620825478845,2159.4576247932896,2308813
2020-09-11,2195.61865234375,2203.849472775149,2154.972569772278,2155.7124720752818,4145424
2020-09-14,2304.099853515625,2317.3711303895607,2202.78585382586,2204.866701892657,7512131
2020-09-15,2304.099853515625,2347.196619346984,2279.314821615838,2304.099853515625,7318770
2020-09-16,2314.827880859375,2319.0821494607985,2291.060016892383,2301.8340954998944,3074003
2020-09-17,2275.939208984375,2308.123039283234,2266.3674428408826,2293.55710204244,4828176
2020-09-18,2265.719970703125,2312.4234537356547,2253.2348811795773,2298.1812937789427,4183256
2020-09-21,2279.962646484375,2316.585444940407,2267.801107448011,2279.6851548579207,4598809
2020-09-22,2333.278564453125,2362.919141304681,2273.2114478774583,2298.1816305840052,7499613
2020-09-23,2281.95068359375,2330.411463936485,2227.894914004853,2321.301882171931,7502280
2020-09-24,2156.9150390625,2265.8127755185446,2129.4941706856243,2265.8127755185446,8424708
2020-09-25,2240.19482421875,2256.5641171242023,2175.2724099407483,2189.9769792418488,8228267
2020-09-28,2243.89453125,2260.263827230992,2188.127747638513,2256.564541098044,4347166
2020-09-29,2301.32568359375,2322.2730256156483,2243.8944050808736,2251.801673902743,6995811
2020-09-30,2304.932861328125,2316.6780501977723,2275.0610792361354,2301.880904966968,3917166
2020-10-01,2333.740478515625,2349.0463175926666,2304.9323826912328,2321.3016760462965,2610337
2020-10-05,2502.382080078125,2523.0056448520763,2407.3566701852596,2423.032349579629,17412105
2020-10-06,2510.2431640625,2530.3117464261954,2450.8696660470823,2530.3117464261954,9846367
2020-10-07,2530.265380859375,2561.755598627969,2499.7925570727075,2535.860596186964,9656101
2020-10-08,2613.268310546875,2668.1102757570006,2589.5004409426697,2589.5004409426697,19839329
2020-10-09,2601.476318359375,2617.1059355296306,2571.0034983118585,2598.748140379972,7739245
2020-10-12,2617.24462890625,2639.440343073653,2590.193602264728,2603.8347182634443,4623203
2020-10-13,2614.054443359375,2640.2729992918385,2600.7831635684815,2631.1173561001556,4209878
2020-10-14,2609.456787109375,2639.5486657162655,2588.9774848703687,2639.5486657162655,4395936
2020-10-15,2545.371826171875,2626.3135535946826,2532.740539528848,2610.75674976736,6629355
2020-10-16,2566.454833984375,2574.209881043895,2536.7343717702447,2554.1951886708725,5273773
2020-10-19,2518.39111328125,2576.3924037697175,2513.7937749257167,2576.3924037697175,3331194
2020-10-20,2543.885986328125,2563.2970738373956,2524.3354480932253,2530.883283221665,3406273
2020-10-21,2484.81640625,2553.173562874563,2473.346300938444,2543.8859180478094,4570143
2020-10-22,2480.869140625,2495.2649900102956,2450.173656076956,2471.4422718884784,5262294
2020-10-23,2495.404541015625,2509.521716275487,2479.8942189850695,2496.3333055294206,3499091
2020-10-26,2496.7041015625,2516.9047247286867,2480.265019094318,2498.3294390586298,2672752
2020-10-27,2442.78955078125,2524.52081646964,2437.1707076644666,2507.4316425253505,3537502
2020-10-28,2435.406494140625,2466.7522994597475,2420.3605529372803,2461.2261954273954,3569445
2020-10-29,2445.11181640625,2465.869794072965,2415.019936737562,2422.217861748509,3105968
2020-10-30,2475.018310546875,2483.841573803174,2434.849243616882,2448.316329639654,3427003
2020-11-02,2419.060302734375,2475.018368377887,2414.8343785683105,2470.5137694894906,2571196
2020-11-03,2445.994384765625,2475.157500640109,2415.763053619983,2418.5028636648567,2879269
2020-11-04,2464.1513671875,2527.9576677873265,2424.0752709366134,2424.0752709366134,4893928
2020-11-05,2494.383056640625,2516.952081913149,2477.0152038606525,2493.732966766349,2816502
2020-11-06,2514.583251953125,2519.970131085425,2490.2961524093857,2506.735237740555,3884421
2020-11-09,2532.369384765625,2548.5297964193546,2503.113302918974,2536.548825029432,3646592
2020-11-10,2460.854248046875,2519.877044342104,2450.405648533682,2505.063297493223,4760020
2020-11-11,2496.333251953125,2500.9770744224365,2455.095972376149,2477.8971860502993,3242441
2020-11-12,2480.776611328125,2519.7382390816756,2472.139055612108,2494.6615960830745,2437505
2020-11-13,2467.587646484375,2475.0640180798255,2448.222819146189,2466.565915002842,2548093
2020-11-14,2480.126220703125,2497.4475868628974,2470.5599015917933,2487.184694419417,298819
2020-11-17,2476.133056640625,2503.020748083747,2461.272822143653,2503.020748083747,2827273
2020-11-18,2439.539306640625,2474.4144607297735,2421.3356575691973,2471.4424595292503,2893762
2020-11-19,2449.05908203125,2485.513089589249,2443.4402380617585,2449.1520491832875,4167501
2020-11-20,2470.745849609375,2485.3738910082466,2440.375294721549,2465.8698358097513,2711471
2020-11-23,2530.18701171875,2535.5274082746396,2475.1577080776246,2498.376823538015,3706418
2020-11-24,2528.143310546875,2547.6008803789437,2512.3078313616634,2539.6134154280116,3120516
2020-11-25,2508.871826171875,2538.26713467371,2496.704919373008,2534.598559902029,3302249
2020-11-26,2526.797119140625,2536.409696920556,2489.089184820172,2494.661772547381,2341099
2020-11-27,2488.763916015625,2524.1034536332977,2478.919147517447,2512.308188817518,6086808
2020-12-01,2532.554931640625,2541.0065520328526,2437.4958000828738,2488.159945860734,3605017
2020-12-02,2553.684326171875,2558.4673723659807,2509.9394300943536,2525.310527015384,2509032
2020-12-03,2516.44091796875,2576.2997443773525,2508.407195779185,2576.2997443773525,2852548
2020-12-04,2533.251708984375,2543.746793398226,2506.7354366188106,2517.6949032921316,2686527
2020-12-07,2542.678466796875,2548.5297283597743,2513.3759021577794,2521.5955584900826,1996400
2020-12-08,2598.032958984375,2605.6952660438556,2537.80249097474,2544.8147082396085,4277818
2020-12-09,2610.571044921875,2637.690920301915,2594.1782170613697,2614.47181008799,3659996
2020-12-10,2585.959228515625,2625.8961048853157,2582.197686670508,2617.2585490648294,2127801
2020-12-11,2585.30908203125,2607.6921715497583,2567.6160720726866,2593.760703353906,1795408
2020-12-14,2598.40478515625,2604.2560477317315,2559.9075362198946,2602.3985184537487,2483658
2020-12-15,2564.830078125,2595.618535735695,2558.746624285483,2587.538328587788,2365509
2020-12-16,2613.729248046875,2618.930420419138,2563.808151635791,2581.0367800261006,2565149
2020-12-17,2636.018798828125,2650.4146455213663,2605.183869325324,2610.7564551420624,2863460
2020-12-18,2657.1953125,2691.559600008738,2643.4495521466743,2663.6966641908425,6076692
2020-12-21,2619.25537109375,2680.8789924176726,2586.609386413725,2657.195495342789,2705195
2020-12-22,2667.87548828125,2678.2311196684113,2617.8614393417683,2632.118062241623,2881737
2020-12-23,2701.543701171875,2711.063537162253,2661.3281535407427,2671.1731478011807,2790988
2020-12-24,2702.10107421875,2713.246248158712,2677.813746625096,2701.7759159458433,1807144
2020-12-28,2720.72265625,2739.5766210929264,2695.2745994565134,2702.704715512906,2108994
2020-12-29,2721.744140625,2741.712575712336,2711.9921141869986,2711.9921141869986,1994151
2020-12-30,2702.054443359375,2737.718907323582,2695.274417565638,2725.3662948636165,2637968
2020-12-31,2658.8203125,2698.0606087896253,2642.3347442363115,2693.416786743516,4040956
2021-01-01,2719.65478515625,2730.567768585119,2673.913131209714,2674.8418957568515,2681440
2021-01-04,2822.933349609375,2833.4284343127206,2731.4500419703345,2739.8554064484224,5113293
2021-01-05,2872.66845703125,2892.40470168431,2823.0725258733323,2823.0725258733323,5801309
2021-01-06,2834.12451171875,2891.7079034036797,2820.843135706112,2879.1695842464774,3726716
2021-01-07,2816.757080078125,2861.3842605897507,2786.525749618691,2855.9508974510377,3717827
2021-01-08,2898.581298828125,2905.1756180726497,2842.019626375418,2869.8825638889025,5879039
2021-01-11,2950.173583984375,2999.908962127363,2922.403619585691,2999.908962127363,9508039
2021-01-12,2948.6875,2981.3334752363585,2925.607615886146,2950.173386866544,3611458
2021-01-13,2933.920654296875,2950.684899342371,2903.5500996440314,2948.8273702902197,3572801
2021-01-14,3024.880126953125,3039.582577017104,2903.6317699341607,2935.828265877534,6931542
2021-01-15,3008.7353515625,3046.561381693867,2987.007341245361,3010.270638295559,4131692
2021-01-18,2997.941162109375,3030.509778753692,2965.9773003304817,3024.228688400859,4160906
2021-01-19,3034.184814453125,3051.213590816952,3007.478598816831,3008.4091305615148,2975735
2021-01-20,3078.944091796875,3096.7636873631463,3040.1409557976676,3042.839407519233,3453446
2021-01-21,3046.421875,3079.269468498619,3035.488125450234,3075.407852083083,2778546
2021-01-22,3073.64013671875,3094.018695298229,3016.6914003419747,3016.6914003419747,3052459
2021-01-25,3062.65966796875,3107.7904648249564,3050.8883032019958,3079.083465024578,2272887
2021-01-27,3034.510986328125,3076.757042162147,3002.826330862293,3070.755157064012,2786662
2021-01-28,2974.491943359375,3047.49212923265,2962.6276610241944,3005.618191579071,3083938
2021-01-29,2895.210693359375,2993.3818147576076,2884.649064782185,2987.0541520180836,5445659
2021-02-01,2921.265380859375,2945.133432974735,2832.632218303026,2884.6488601016363,3985846
2021-02-02,2980.91259765625,3000.035075100232,2931.1757092325465,2953.508476540985,2881837
2021-02-03,2977.7490234375,3011.2016039788195,2942.946989728355,2989.799367609378,2505866
2021-02-04,2966.9541015625,3012.9225092446513,2955.36902597426,2992.6368703682765,2057261
2021-02-05,2938.573486328125,2983.146105472385,2911.634630342584,2976.7252983588205,2366135
2021-02-08,2990.822509765625,3001.895747907665,2935.967475467138,2967.9313353848406,2526592
2021-02-09,2956.20654296875,3020.320323732931,2944.2027729777224,2973.0492603235853,2658751
2021-02-10,2990.077880859375,2995.75398853572,2937.968100016098,2963.743785461382,2127983
2021-02-11,2983.285400390625,2995.661520631869,2963.7908016788497,2991.660187852732,1165882
2021-02-12,2969.14111328125,3020.0411607406763,2960.9523874524207,2962.9995121144702,2777404
2021-02-15,2921.730712890625,2986.076903691878,2914.0072525898527,2986.076903691878,2630853
2021-02-16,2892.837646484375,2947.5993130651073,2884.6489202423973,2931.1755157301777,3435770
2021-02-17,2859.617919921875,2915.2172057523767,2833.9817184249846,2889.394943295533,3678426
2021-02-18,2844.9619140625,2882.694802437648,2820.442306601998,2852.080392522311,4189909
2021-02-19,2858.455078125,2872.692037290642,2806.624259210676,2845.5671178667044,3725028
2021-02-22,2752.932373046875,2880.9270961562283,2738.695187891365,2880.9270961562283,5366696
2021-02-23,2773.17138671875,2817.650861205618,2761.818941895071,2763.680005872089,3832829
2021-02-24,2743.3017578125,2794.7136560175973,2718.2237361289936,2765.541383991842,3774549
2021-02-25,2787.221923828125,2819.418187543916,2762.237054324415,2767.4015512094998,4224073
2021-02-26,2693.23828125,2765.8663349455555,2679.931630841296,2754.374176142443,5553153
2021-03-01,2721.061279296875,2759.0270254542615,2700.2174560476533,2722.7362821177635,3265871
2021-03-02,2797.504150390625,2814.8584762396654,2743.2075332081104,2754.3739139403006,3306469
2021-03-03,2846.590576171875,2851.1500921702454,2788.7113031306735,2824.1646637521853,3509857
2021-03-04,2837.84326171875,2867.3876513315536,2806.530952261221,2812.9981039214363,3916760
2021-03-05,2799.086181640625,2850.404918717277,2788.4316381372214,2806.5770079468944,3203686
2021-03-08,2798.062744140625,2822.3031446436707,2787.8734656618653,2806.4841029493277,2003125
2021-03-09,2839.006103515625,2853.848041093243,2784.2444404284656,2798.0627020984016,1942397
